language_id,translation_code,translated_name
4,sq,samishte veriore
63,sq,sangoisht
93,sq,Scottish Gaelic
62,sq,serbisht
54,sq,Serbo-Kroatisht
66,sq,sinhale
34,sq,sishuanisht
2,sq,sllovakisht
1,sq,sllovenisht
56,sq,somalisht
104,sq,spanjisht
5,sq,suahilisht
11,sq,suedisht
65,sq,shonisht
10,sq,shqip
49,sq,Tagalog
117,sq,tajlandisht
116,sq,tamile
47,sq,teluge
68,sq,tibetisht
121,sq,tigrinje
118,sq,tonganisht
119,sq,turqisht
112,sq,uellsisht
6,sq,ujgure
61,sq,ukrainisht
3,sq,urdu
7,sq,uzbeke
9,sq,vietnamisht
29,sq,xongka
57,sq,Yiddish
55,sq,zulu
59,sv,afghanska
86,sv,afrikaans
26,sv,akan
10,sv,albanska
18,sv,amhariska
76,sv,arabiska
17,sv,armeniska
91,sv,assamesiska
92,sv,azerbajdzjanska
33,sv,bambara
113,sv,baskiska
84,sv,bengali
29,sv,bhutanesiska
73,sv,bosniska
94,sv,bretonska
82,sv,bulgariska
75,sv,burmesiska
21,sv,danska
106,sv,engelska
99,sv,esperanto
105,sv,estniska
35,sv,ewe
96,sv,finska
101,sv,franska
109,sv,fulani
110,sv,färöiska
77,sv,galiciska
89,sv,georgiska
37,sv,grekiska
22,sv,grönländska
28,sv,gujarati
71,sv,hausa
13,sv,hebreiska
88,sv,hindi
38,sv,igbo
100,sv,indonesiska
12,sv,iriska
45,sv,isländska
42,sv,italienska
36,sv,japanska
57,sv,jiddisch
15,sv,kambodjanska
72,sv,kannada
83,sv,kashmiriska
44,sv,katalanska
24,sv,kazakiska
74,sv,kikuyu
60,sv,kinesiska
120,sv,kinjarwanda
27,sv,kirgisiska
95,sv,koreanska
32,sv,korniska
79,sv,kroatiska
114,sv,laotiska
39,sv,lettiska
103,sv,lingala
108,sv,litauiska
98,sv,luba-katanga
102,sv,luganda
41,sv,luxemburgiska
69,sv,makedonska
30,sv,malagassiska
14,sv,malajiska
67,sv,malayalam
16,sv,maltesiska
78,sv,manx
23,sv,marathi
31,sv,mongoliska
81,sv,nederländska
85,sv,nepalesiska
70,sv,nordndebele
4,sv,nordsamiska
25,sv,norska
87,sv,norskt bokmål
19,sv,nynorska
111,sv,oriya
43,sv,oromo
97,sv,ossetiska
107,sv,persiska
8,sv,polska
58,sv,portugisiska
64,sv,punjabi
51,sv,quechua
52,sv,rumänska
50,sv,rundi
48,sv,ryska
115,sv,rätoromanska
63,sv,sango
62,sv,serbiska
54,sv,serbokroatiska
65,sv,shona
66,sv,singalesiska
93,sv,skotsk gäliska
2,sv,slovakiska
1,sv,slovenska
56,sv,somaliska
104,sv,spanska
11,sv,svenska
5,sv,swahili
34,sv,szezuan i
49,sv,tagalog
116,sv,tamil
47,sv,telugiska
117,sv,thailändska
68,sv,tibetanska
121,sv,tigrinja
46,sv,tjeckiska
118,sv,tonganska
119,sv,turkiska
90,sv,tyska
6,sv,uiguriska
61,sv,ukrainska
80,sv,ungerska
3,sv,urdu
7,sv,uzbekiska
9,sv,vietnamesiska
20,sv,vitryska
40,sv,västfrisiska
112,sv,walesiska
53,sv,yoruba
55,sv,zulu
26,ga,Acáinis
86,ga,Afracáinis
17,ga,Airméinis
10,ga,Albáinis
18,ga,Amáiris
76,ga,Araibis
91,ga,Asaimis
92,ga,Asarbaiseáinis
33,ga,Bambara
113,ga,Bascais
20,ga,Bealarúisis
84,ga,Beangáilis
106,ga,Béarla
73,ga,Boisnis
112,ga,Breatnais
94,ga,Briotáinis
82,ga,Bulgáiris
75,ga,Burmais
83,ga,Caismíris
72,ga,Cannadais
24,ga,Casaicis
44,ga,Catalóinis
51,ga,Ceatsuais
15,ga,Ciméiris
120,ga,Ciniaruaindis
74,ga,Ciocúis
27,ga,Cirgisis
95,ga,Cóiréis
32,ga,Coirnis
79,ga,Cróitis
21,ga,Danmhairgis
13,ga,Eabhrais
105,ga,Eastóinis
99,ga,Esperanto
35,ga,Ewe
110,ga,Faróis
96,ga,Fionlainnis
101,ga,Fraincis
40,ga,Freaslainnis Iartharach
109,ga,Fuláinis
12,ga,Gaeilge
93,ga,Gaeilge na hAlban
77,ga,Gailísis
90,ga,Gearmáinis
57,ga,Giúdais
37,ga,Gréigis
28,ga,Gúisearáitis
71,ga,Hásais
88,ga,Hiondúis
53,ga,Iarúibis
100,ga,Indinéisis
42,ga,Iodáilis
38,ga,Íogbóis
25,ga,Ioruais
87,ga,Ioruais Bokmål
45,ga,Íoslainnis
22,ga,Kalaallisut
39,ga,Laitvis
114,ga,Laoisis
103,ga,Liongáilis
108,ga,Liotuáinis
98,ga,Lúba-Cataingis
41,ga,Lucsambuirgis
102,ga,Lugandais
69,ga,Macadóinis
67,ga,Mailéalaimis
14,ga,Malaeis
30,ga,Malagáisis
16,ga,Máltais
78,ga,Manainnis
23,ga,Maraitis
31,ga,Mongóilis
70,ga,Ndeibéilis an Tuaiscirt
85,ga,Neipeailis
19,ga,Nua-Ioruais
111,ga,Oirísis
97,ga,Oiséitis
81,ga,Ollainnis
43,ga,Oraimis
59,ga,Paistis
107,ga,Peirsis
8,ga,Polainnis
58,ga,Portaingéilis
64,ga,Puinseáibis
115,ga,Rómainis
52,ga,Rómáinis
50,ga,Rúindis
48,ga,Rúisis
4,ga,Sáimis Thuaidh
63,ga,Sangóis
36,ga,Seapáinis
46,ga,Seicis
54,ga,Seirbea-Chróitis
62,ga,Seirbis
29,ga,Seoinicis
65,ga,Seoinis
89,ga,Seoirsis
34,ga,Sichuan Yi
60,ga,Sínis
66,ga,Siolóinis
1,ga,Slóivéinis
2,ga,Slóvaicis
56,ga,Somáilis
104,ga,Spáinnis
11,ga,Sualainnis
55,ga,Súlúis
5,ga,Svahaílis
49,ga,Tagálaigis
116,ga,Tamailis
117,ga,Téalainnis
47,ga,Teileagúis
68,ga,Tibéidis
121,ga,Tigrinis
118,ga,Tongais
119,ga,Tuircis
61,ga,Úcráinis
6,ga,Uigiúiris
7,ga,Úisbéiceastáinis
80,ga,Ungáiris
3,ga,Urdúis
9,ga,Vítneaimis
35,he,אווה
7,he,אוזבקית
6,he,אויגהור
97,he,אוסטית
61,he,אוקראינית
3,he,אורדו
43,he,אורומו
111,he,אוריה
92,he,אזרית
38,he,איגבו
42,he,איטלקית
100,he,אינדונזית
45,he,איסלנדית
12,he,אירית
10,he,אלבנית
18,he,אמהרית
106,he,אנגלית
91,he,אסאמית
105,he,אסטונית
99,he,אספרנטו
86,he,אפריקאנס
26,he,אקאן
17,he,ארמנית
82,he,בולגרית
73,he,בוסנית
75,he,בורמזית
20,he,בלארוסית
33,he,במבארה
84,he,בנגלית
113,he,בסקית
94,he,ברטונית
89,he,גאורגית
93,he,גאלית סקוטית
102,he,גאנדה
28,he,גוג׳ראטית
77,he,גליציאנית
90,he,גרמנית
29,he,דזונקה
21,he,דנית
71,he,האוסה
81,he,הולנדית
80,he,הונגרית
88,he,הינדי
9,he,ויאטנמית
112,he,ולשית
55,he,זולו
49,he,טגלוג
118,he,טונגן
119,he,טורקית
68,he,טיבטית
121,he,טיגרינאית
47,he,טלוגו
116,he,טמילית
37,he,יוונית
53,he,יורובה
57,he,יידיש
36,he,יפנית
114,he,לאית
4,he,לאפית צפונית
98,he,לובה-קטנגה
41,he,לוקסמבורגית
39,he,לטבית
108,he,ליטאית
103,he,לינגלה
78,he,מאנית
31,he,מונגולית
67,he,מלאיאלם
14,he,מלאית
30,he,מלגשית
16,he,מלטית
69,he,מקדונית
23,he,מרטהי
25,he,נורבגית
19,he,נורבגית חדשה
87,he,‏נורבגית ספרותית
85,he,נפאלית
5,he,סווהילית
56,he,סומלית
66,he,סינהלה
60,he,סינית
34,he,סיצ׳ואן יי
1,he,סלובנית
2,he,סלובקית
63,he,סנגו
104,he,ספרדית
54,he,סרבו-קרואטית
62,he,סרבית
13,he,עברית
76,he,ערבית
110,he,פארואזית
59,he,פאשטו
109,he,פולה
8,he,פולנית
58,he,פורטוגלית
96,he,פינית
64,he,פנג׳אבית
40,he,פריזית
107,he,פרסית
46,he,צ׳כית
70,he,צפון נדבלה
101,he,צרפתית
22,he,קאלאליסוטית
95,he,קוריאנית
32,he,קורנית
24,he,קזחית
44,he,קטלאנית
120,he,קינירואנדה
74,he,קיקויו
27,he,קירגיזית
50,he,קירונדי
15,he,קמרית
72,he,קנאדה
51,he,קצ׳ואה
79,he,קרואטית
83,he,קשמירית
115,he,רומאנש
52,he,רומנית
48,he,רוסית
11,he,שוודית
65,he,שונה
117,he,תאית
86,ms,Afrikaans
26,ms,Akan
10,ms,Albania
18,ms,Amharic
76,ms,Arab
17,ms,Armenia
91,ms,Assam
92,ms,Azerbaijan
14,ms,Bahasa Melayu
33,ms,Bambara
113,ms,Basque
81,ms,Belanda
20,ms,Belarus
84,ms,Benggala
87,ms,Bokmål Norway
73,ms,Bosnia
94,ms,Breton
82,ms,Bulgaria
75,ms,Burma
44,ms,Catalonia
60,ms,Cina
32,ms,Cornish
79,ms,Croat
46,ms,Czech
21,ms,Denmark
29,ms,Dzongkha
99,ms,Esperanto
105,ms,Estonia
35,ms,Ewe
110,ms,Faroe
96,ms,Finland
40,ms,Frisian
109,ms,Fulah
77,ms,Galicia
102,ms,Ganda
89,ms,Georgia
37,ms,Greek
28,ms,Gujerat
71,ms,Hausa
88,ms,Hindi
80,ms,Hungary
13,ms,Ibrani
45,ms,Iceland
38,ms,Igbo
100,ms,Indonesia
106,ms,Inggeris
12,ms,Ireland
42,ms,Itali
36,ms,Jepun
90,ms,Jerman
22,ms,Kalaallisut
72,ms,Kannada
83,ms,Kashmir
24,ms,Kazakhstan
15,ms,Khmer
74,ms,Kikuya
120,ms,Kinyarwanda
27,ms,Kirghiz
95,ms,Korea
114,ms,Laos
39,ms,Latvia
103,ms,Lingala
108,ms,Lithuania
98,ms,Luba-Katanga
41,ms,Luxembourg
69,ms,Macedonia
30,ms,Malagasy
67,ms,Malayalam
16,ms,Malta
78,ms,Manx
23,ms,Marathi
31,ms,Mongolia
70,ms,Ndebele Utara
85,ms,Nepal
25,ms,Norway
19,ms,Nynorsk Norway
111,ms,Oriya
43,ms,Oromo
97,ms,Ossete
107,ms,Parsi
59,ms,Pashto
101,ms,Perancis
8,ms,Poland
58,ms,Portugis
64,ms,Punjabi
51,ms,Quechua
52,ms,Romania
115,ms,Romansh
50,ms,Rundi
48,ms,Rusia
4,ms,Sami Utara
63,ms,Sango
93,ms,Scots Gaelic
104,ms,Sepanyol
62,ms,Serbia
54,ms,SerboCroatia
65,ms,Shona
34,ms,Sichuan Yi
66,ms,Sinhala
2,ms,Slovak
1,ms,Slovenia
56,ms,Somali
5,ms,Swahili
11,ms,Sweden
49,ms,Tagalog
116,ms,Tamil
47,ms,Telugu
117,ms,Thai
68,ms,Tibet
121,ms,Tigrinya
118,ms,Tonga
119,ms,Turki
61,ms,Ukraine
3,ms,Urdu
6,ms,Uyghur
7,ms,Uzbekistan
9,ms,Vietnam
112,ms,Wales
57,ms,Yiddish
53,ms,Yoruba
55,ms,Zulu
72,km,កន្នដ
44,km,កាតាឡាន
83,km,កាស្មៀរ
24,km,កាហ្សាក់ស្តង់់
95,km,កូរ៉េ
51,km,កេទជួអា
37,km,ក្រិច
79,km,ក្រូអាត
15,km,ខ្មែរ
27,km,គៀរហ្គីស្តង់
60,km,ចិន
46,km,ឆេក
36,km,ជប៉ុន
21,km,ដាណឺម៉ាក
116,km,តាមីល
118,km,តុងហ្គោ
47,km,តេលុគុ
117,km,ថៃ
68,km,ទីបេ
121,km,ទីរិនយា
119,km,ទួរគី
19,km,ន័រវែស នីនូស
87,km,ន័រវែស បុកម៉ាល់
85,km,នេប៉ាល់
84,km,បង់ក្លាដែស
33,km,បាម្បារា
101,km,បារាំង
113,km,បាស្កេ
59,km,បាស្តូ
64,km,បឹនជាពិ
82,km,ប៊ុលហ្ការី
73,km,បូស្នី
8,km,ប៉ូឡូញ
20,km,បេឡារុស្ស
94,km,ប្រីស្តុន
58,km,ព័រទុយហ្កាល់
25,km,ភាសាន័រវែស
29,km,ភាសាប៊ូតាន
57,km,ភាសាយីឌីហ្ស
93,km,ភាសាហ្កែលិគ (gd)
107,km,ភឺសៀន
75,km,ភូមា
23,km,មរាធិ
67,km,មលយាល័ម
16,km,ម៉ាល់តា
69,km,ម៉ាសេដូនី
30,km,ម៉ាឡាហ្គាស៊ី
14,km,ម៉ាឡេស៊ី
31,km,ម៉ុងហ្គោលី
53,km,យរូបា
48,km,រុស្ស៊ី
50,km,រូន្ឌី
115,km,រ៉ូម៉ង់
52,km,រូម៉ានី
108,km,លីទុយអានី
103,km,លីនកាឡា
41,km,លុចហ្សំបួរ
9,km,វៀតណាម
112,km,វេល
11,km,ស៊ុយអែដ
56,km,សូម៉ាលី
55,km,សូលូ
62,km,សើប
66,km,ស្រីលង្កា
2,km,ស្លូវ៉ាគី
1,km,ស្លូវ៉ានី
5,km,ស្វាហ៊ីលី
88,km,ហិណ្ឌូ
80,km,ហុងគ្រី
81,km,ហុល្លង់
71,km,ហូសា
28,km,ហ្កុយ៉ារាទី
77,km,ហ្គាលីស្យាន
110,km,ហ្វារូស
96,km,ហ្វាំងឡង់
40,km,ហ្វ្រីស៊ានខាងលិច
89,km,ហ្សក​ហ្ស៊ី
39,km,ឡាតវីយ៉ា
114,km,ឡាវ
106,km,អង់គ្លេស
18,km,អាមហារីច
17,km,អារមេនី
76,km,អារ៉ាប់
10,km,អាល់បានី
90,km,អាល្លឺម៉ង់
91,km,អាសាមីស
86,km,អាហ្វ្រីកាអាន
92,km,អាហ៊្សែរបែហ្សង់
100,km,ឥណ្ឌូណេស៊ី
38,km,អ៊ីកបូ
42,km,អ៊ីតាលី
13,km,អ៊ីស្រាអែល
45,km,អ៊ីស្លង់
61,km,អ៊ុយក្រែន
6,km,អ៊ុយហ្គឺរ
3,km,អ៊ូរឌូ
111,km,អូរីយ៉ា
7,km,អ៊ូហ្សបេគីស្តង់
12,km,អៀរឡង់
105,km,អេស្តូនី
104,km,អេស្ប៉ាញ
99,km,អេស្ពេរ៉ាន់តូ
26,km,Akan
32,km,Cornish
35,km,Ewe
109,km,Fulah
102,km,Ganda
22,km,Kalaallisut
74,km,Kikuyu
120,km,Kinyarwanda
98,km,Luba-Katanga
78,km,Manx
70,km,North Ndebele
43,km,Oromo
97,km,Ossetic
4,km,Sami ភាគ​ខាង​ជើង
63,km,Sango
54,km,Serbo-Croatian
65,km,Shona
34,km,Sichuan Yi
49,km,Tagalog
86,mt,Afrikans
26,mt,Akan
10,mt,Albaniż
18,mt,Amħariku
17,mt,Armenjan
91,mt,Assamese
92,mt,Ażerbajġani
33,mt,Bambara
113,mt,Bask
20,mt,Belarussu
84,mt,Bengali
87,mt,Bokmahal Norveġiż
73,mt,Bosnijan
94,mt,Brenton
82,mt,Bulgaru
75,mt,Burmiż
46,mt,Ċek
60,mt,Ċiniż
21,mt,Daniż
29,mt,Dżongka
13,mt,Ebrajk
99,mt,Esperanto
105,mt,Estonjan
35,mt,Ewe
110,mt,Fawriż
96,mt,Finlandiż
101,mt,Franċiż
40,mt,Friżjan
109,mt,Fulaħ
36,mt,Ġappuniż
90,mt,Ġermaniż
89,mt,Ġorġjan
77,mt,Gallegjan
93,mt,Galliku Skoċċiż
102,mt,Ganda
37,mt,Grieg
28,mt,Guġarati
76,mt,Għarbi
71,mt,Ħawsa
88,mt,Ħindi
38,mt,Igbo
100,mt,Indoneżjan
106,mt,Ingliż
12,mt,Irlandiż
45,mt,Iżlandiż
57,mt,Jiddix
53,mt,Joruba
22,mt,Kalallisut
72,mt,Kannada
44,mt,Katalan
83,mt,Kaxmiri
24,mt,Każak
51,mt,Keċwa
74,mt,Kikuju
120,mt,Kinjarwanda
27,mt,Kirgiż
15,mt,Kmer
95,mt,Korejan
32,mt,Korniku
79,mt,Kroat
114,mt,Lao
39,mt,Latvjan
41,mt,Letżburgiż
103,mt,Lingaljan
108,mt,Litwanjan
98,mt,Luba-Katanga
69,mt,Maċedonjan
30,mt,Malagażi
67,mt,Malajalam
14,mt,Malajan
16,mt,Malti
78,mt,Manks
23,mt,Marati
31,mt,Mongoljan
70,mt,"Ndebele, ta’ Fuq"
85,mt,Nepaliż
19,mt,Ninorsk Norveġiż
25,mt,Norveġiż
81,mt,Olandiż
111,mt,Orija
43,mt,Oromo (Afan)
97,mt,Ossettiku
59,mt,Paxtun
107,mt,Persjan
8,mt,Pollakk
58,mt,Portugiż
64,mt,Punġabi
115,mt,Reto-Romanz
52,mt,Rumen
50,mt,Rundi
48,mt,Russu
4,mt,Sami ta’ Fuq
63,mt,Sango
62,mt,Serb
54,mt,Serbo-Kroat
34,mt,Sichuan Yi
66,mt,Sinħaliż
2,mt,Slovakk
1,mt,Sloven
56,mt,Somali
104,mt,Spanjol
11,mt,Svediż
5,mt,Swaħili
49,mt,Tagalog
117,mt,Tajlandiż
42,mt,Taljan
116,mt,Tamil
47,mt,Telugu
68,mt,Tibetjan
121,mt,Tigrinja
118,mt,Tongan
119,mt,Tork
61,mt,Ukranjan
80,mt,Ungeriż
3,mt,Urdu
7,mt,Użbek
9,mt,Vjetnamiż
112,mt,Welx
6,mt,Wigur
65,mt,Xona
55,mt,Żulu
92,hy,ադրբեջաներեն
10,hy,ալբաներեն
18,hy,ամհարերեն
106,hy,անգլերեն
91,hy,ասամերեն
76,hy,արաբերեն
40,hy,արևմտյան ֆրիզերեն
26,hy,աքաներեն
86,hy,աֆրիկաանս
33,hy,բամբարա
113,hy,բասկերեն
20,hy,բելառուսերեն
84,hy,բենգալերեն
75,hy,բիրմայերեն
73,hy,բոսնիերեն
82,hy,բուլղարերեն
94,hy,բրետոներեն
77,hy,գալիսերեն
102,hy,գանդա
90,hy,գերմաներեն
28,hy,գուջարաթի
21,hy,դանիերեն
13,hy,եբրայերեն
55,hy,զուլուսերեն
99,hy,էսպերանտո
105,hy,էստոներեն
35,hy,էվե
116,hy,թամիլերեն
117,hy,թայերեն
47,hy,թելուգու
121,hy,թիգրինիա
119,hy,թուրքերեն
38,hy,իգբո
100,hy,ինդոնեզերեն
12,hy,իռլանդերեն
45,hy,իսլանդերեն
104,hy,իսպաներեն
42,hy,իտալերեն
114,hy,լաոսերեն
39,hy,լատվիերեն
8,hy,լեհերեն
103,hy,լինգալա
108,hy,լիտվերեն
41,hy,լյուքսեմբուրգերեն
98,hy,լուբա-կատանգա
79,hy,խորվաթերեն
22,hy,կալաալիսուտ
72,hy,կաննադա
44,hy,կատալաներեն
74,hy,կիկույու
32,hy,կոռներեն
95,hy,կորեերեն
17,hy,հայերեն
71,hy,հաուսա
88,hy,հինդի
70,hy,հյուսիսային նդեբելե
4,hy,հյուսիսային սամի
81,hy,հոլանդերեն
37,hy,հունարեն
80,hy,հունգարերեն
24,hy,ղազախերեն
27,hy,ղրղզերեն
36,hy,ճապոներեն
30,hy,մալագասերեն
67,hy,մալայալամ
14,hy,մալայերեն
16,hy,մալթերեն
69,hy,մակեդոներեն
23,hy,մարաթի
78,hy,մեներեն
31,hy,մոնղոլերեն
53,hy,յորուբա
85,hy,նեպալերեն
87,hy,նորվեգերեն բուկմոլ
19,hy,նորվեգերեն նյունորսկ
65,hy,շոնա
11,hy,շվեդերեն
112,hy,ուելսերեն
7,hy,ուզբեկերեն
61,hy,ուկրաիներեն
6,hy,ույղուրերեն
3,hy,ուրդու
46,hy,չեխերեն
60,hy,չինարեն
107,hy,պարսկերեն
58,hy,պորտուգալերեն
29,hy,ջոնգքհա
115,hy,ռոմանշերեն
52,hy,ռումիներեն
50,hy,ռունդի
48,hy,ռուսերեն
63,hy,սանգո
62,hy,սերբերեն
34,hy,սիխուան յի
66,hy,սինհալերեն
2,hy,սլովակերեն
1,hy,սլովեներեն
56,hy,սոմալիերեն
5,hy,սուահիլի
9,hy,վիետնամերեն
89,hy,վրացերեն
68,hy,տիբեթերեն
118,hy,տոնգա
64,hy,փենջաբերեն
59,hy,փուշթու
83,hy,քաշմիրերեն
51,hy,քեչուա
120,hy,քինյարվանդա
15,hy,քմերերեն
111,hy,օրիյա
43,hy,օրոմո
110,hy,ֆարյորերեն
96,hy,ֆիններեն
101,hy,ֆրանսերեն
109,hy,Fulah
25,hy,Norwegian
97,hy,Ossetic
93,hy,Scottish Gaelic
54,hy,Serbo-Croatian
49,hy,Tagalog
57,hy,Yiddish
80,am,ሀንጋሪኛ
71,am,ሃውሳኛ
98,am,ሉባ ካታንጋ
108,am,ሉቴንያንኛ
41,am,ሉክዘምበርገርኛ
103,am,ሊንጋላኛ
39,am,ላትቪያን
114,am,ላውስኛ
10,am,ልቤኒኛ
88,am,ሒንዱኛ
67,am,ማላያላምኛ
14,am,ማላይኛ
30,am,ማላጋስኛ
16,am,ማልቲስኛ
23,am,ማራቲኛ
69,am,ማሴዶንኛ
78,am,ማንክስኛ
31,am,ሞንጎላዊኛ
50,am,ሩንዲኛ
48,am,ራሽኛ
52,am,ሮማኒያን
115,am,ሮማንሽ
4,am,ሰሜናዊ ሳሚ
70,am,ሰሜን ንዴብሌ
62,am,ሰርቢኛ
56,am,ሱማልኛ
34,am,ሲቹንዪኛ
66,am,ሲንሃልኛ
63,am,ሳንጎኛ
1,am,ስሎቪኛ
2,am,ስሎቫክኛ
11,am,ስዊድንኛ
5,am,ስዋሂሊኛ
104,am,ስፓኒሽ
65,am,ሾናኛ
82,am,ቡልጋሪኛ
75,am,ቡርማኛ
33,am,ባምባርኛ
113,am,ባስክኛ
20,am,ቤላራሻኛ
84,am,ቤንጋሊኛ
94,am,ብሬቶንኛ
73,am,ቦስኒያንኛ
9,am,ቪትናምኛ
47,am,ተሉጉኛ
119,am,ቱርክኛ
68,am,ቲቤታንኛ
116,am,ታሚልኛ
117,am,ታይኛ
49,am,ታጋሎገኛ
121,am,ትግርኛ
118,am,ቶንጋኛ
60,am,ቻይንኛ
46,am,ቼክኛ
85,am,ኔፓሊኛ
25,am,ኖርዌጂያን
18,am,አማርኛ
17,am,አርመናዊ
91,am,አሳሜዛዊ
26,am,አካንኛ
92,am,አዘርባጃንኛ
12,am,አይሪሽ
45,am,አይስላንድኛ
86,am,አፍሪካንኛ
3,am,ኡርዱኛ
6,am,ኡዊግሁርኛ
7,am,ኡዝቤክኛ
105,am,ኢስቶኒያንኛ
100,am,ኢንዶኔዥኛ
35,am,ኢዊ
38,am,ኢግቦኛ
99,am,ኤስፐራንቶ
93,am,እስኮትስ ጌልክኛ
106,am,እንግሊዝኛ
111,am,ኦሪያኛ
43,am,ኦሮሞኛ
97,am,ኦሴቲክ
27,am,ኪርጊዝኛ
120,am,ኪንያርዋንድኛ
74,am,ኪኩዩ
22,am,ካላሊሱትኛ
83,am,ካሽሚርኛ
44,am,ካታላንኛ
72,am,ካናዳኛ
24,am,ካዛክኛ
15,am,ክመርኛ ማእከላዊ
79,am,ክሮሽያንኛ
95,am,ኮሪያኛ
32,am,ኮርኒሽ
51,am,ኵቿኛ
112,am,ወልሽ
76,am,ዓረብኛ
13,am,ዕብራስጥ
55,am,ዙሉኛ
40,am,የምዕራብ ፍሪስኛ
87,am,የኖርዌይ ቦክማል
19,am,የኖርዌይ ናይኖርስክ
61,am,ዩክሬንኛ
57,am,ይዲሽኛ
53,am,ዮሩባዊኛ
81,am,ደች
21,am,ዴኒሽ
29,am,ድዞንግኻኛ
90,am,ጀርመን
36,am,ጃፓንኛ
89,am,ጆርጂያን
28,am,ጉጃርቲኛ
77,am,ጋሊሺያ
102,am,ጋንዳኛ
37,am,ግሪክኛ
42,am,ጣሊያንኛ
101,am,ፈረንሳይኛ
96,am,ፊኒሽ
110,am,ፋሮኛ
107,am,ፐርሺያኛ
64,am,ፑንጃብኛ
59,am,ፓሽቶኛ
8,am,ፖሊሽኛ
58,am,ፖርቹጋልኛ
109,am,Fulah
54,am,Serbo-Croatian
86,nn,afrikaans
26,nn,akan
10,nn,albansk
18,nn,amharisk
76,nn,arabisk
17,nn,armensk
92,nn,aserbajdsjansk
91,nn,assamisk
33,nn,bambara
113,nn,baskisk
84,nn,bengali
87,nn,bokmål
73,nn,bosnisk
94,nn,bretonsk
82,nn,bulgarsk
75,nn,burmesisk
21,nn,dansk
29,nn,dzongkha
106,nn,engelsk
99,nn,esperanto
105,nn,estisk
35,nn,ewe
96,nn,finsk
101,nn,fransk
109,nn,fulani
110,nn,færøysk
77,nn,galicisk
102,nn,ganda
89,nn,georgisk
37,nn,gresk
28,nn,gujarati
71,nn,hausa
13,nn,hebraisk
88,nn,hindi
38,nn,ibo
100,nn,indonesisk
12,nn,irsk
45,nn,islandsk
42,nn,italiensk
36,nn,japansk
57,nn,jiddisk
53,nn,joruba
22,nn,kalaallisut; grønlandsk
72,nn,kannada
24,nn,kasakhisk
83,nn,kasjmiri
44,nn,katalansk
15,nn,khmer
74,nn,kikuyu
60,nn,kinesisk
120,nn,kinjarwanda
27,nn,kirgisisk
95,nn,koreansk
32,nn,kornisk
79,nn,kroatisk
20,nn,kviterussisk
114,nn,laotisk
39,nn,latvisk
103,nn,lingala
108,nn,litauisk
98,nn,luba-katanga
41,nn,luxemburgsk
30,nn,madagassisk
69,nn,makedonsk
67,nn,malayalam
14,nn,malayisk
16,nn,maltesisk
78,nn,manx
23,nn,marathi
31,nn,mongolsk
81,nn,nederlandsk
85,nn,nepalsk
70,nn,nord-ndebele
4,nn,nordsamisk
25,nn,norsk
19,nn,nynorsk
111,nn,oriya
43,nn,oromo
97,nn,ossetisk
64,nn,panjabi
59,nn,pashto
107,nn,persisk
8,nn,polsk
58,nn,portugisisk
51,nn,quechua
115,nn,retoromansk
52,nn,rumensk
50,nn,rundi
48,nn,russisk
63,nn,sango
62,nn,serbisk
54,nn,serbokroatisk
65,nn,shona
34,nn,sichuan-yi
66,nn,singalesisk
93,nn,skotsk-gælisk
2,nn,slovakisk
1,nn,slovensk
56,nn,somali
104,nn,spansk
11,nn,svensk
5,nn,swahili
49,nn,tagalog
116,nn,tamil
47,nn,telugu
117,nn,thai
68,nn,tibetansk
121,nn,tigrinja
118,nn,tonga (Tonga-øyane)
46,nn,tsjekkisk
119,nn,tyrkisk
90,nn,tysk
6,nn,uigurisk
61,nn,ukrainsk
80,nn,ungarsk
3,nn,urdu
7,nn,usbekisk
40,nn,vestfrisisk
9,nn,vietnamesisk
112,nn,walisisk
55,nn,zulu
92,be,азербайджанская
10,be,албанская
18,be,амхарская
106,be,англійская
76,be,арабская
17,be,армянская
91,be,асамская
86,be,афрыкаанс
82,be,балгарская
113,be,баскская
73,be,баснійская
20,be,беларуская
84,be,бенгальская
94,be,брэтонская
9,be,в’етнамская
112,be,валійская
80,be,венгерская
81,be,галандская
77,be,галісійская
89,be,грузінская
37,be,грэцкая
28,be,гуяраці
21,be,дацкая
55,be,зулу
57,be,ідыш
100,be,інданезійская
12,be,ірландская
45,be,ісландская
104,be,іспанская
42,be,італьянская
13,be,іўрыт
24,be,казахская
72,be,каннада
95,be,карэйская
44,be,каталонская
60,be,кітайская
114,be,лаоская
39,be,латышская
103,be,лінгала
108,be,літоўская
69,be,македонская
14,be,малайская
67,be,малаяламская
16,be,мальтыйская
31,be,мангольская
23,be,маратхі
25,be,нарвежская
19,be,нарвежская (нюнорск)
87,be,нарвэская букмал
85,be,непальская
90,be,нямецкая
64,be,панджабі
58,be,партугальская
8,be,польская
59,be,пушту
52,be,румынская
48,be,руская
56,be,самалійская
54,be,сербска-харвацкая
62,be,сербская
66,be,сінгальская
2,be,славацкая
1,be,славенская
5,be,суахілі
117,be,тайская
116,be,тамільская
119,be,турэцкая
